Booking_ID,no_of_adults,no_of_children,total_guests,no_of_weekend_nights,no_of_week_nights,length_of_stay,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_formatted_date
INN24463,2,0,2,0,3,3,1,0,1,3,2018,12,6,1,0,0,0,81.88,0,0,06-12-18
INN24464,2,0,2,0,2,2,0,0,1,240,2018,9,14,1,0,0,0,95.4,0,1,14-09-18
INN24465,3,0,3,0,2,2,1,0,4,141,2018,9,23,1,0,0,0,163.8,1,0,23-09-18
INN24466,1,0,1,1,3,4,1,0,1,118,2018,6,6,2,0,0,0,110,0,0,06-06-18
INN24467,1,0,1,0,2,2,1,0,1,298,2018,5,10,2,0,0,0,76,0,0,10-05-18
INN24468,1,0,1,0,2,2,1,0,1,188,2018,6,15,2,0,0,0,130,0,1,15-06-18
INN24469,2,0,2,1,2,3,1,0,1,302,2018,9,16,2,0,0,0,100,0,1,16-09-18
INN24470,2,0,2,0,1,1,1,1,1,16,2017,10,29,1,0,0,0,135,1,0,29-10-17
INN24471,2,0,2,2,3,5,1,0,4,34,2017,11,1,2,0,0,0,60,0,0,01-11-17
INN24472,2,0,2,2,3,5,1,0,1,70,2018,3,3,1,0,0,0,75.95,0,0,03-03-18
INN24473,1,0,1,0,1,1,2,1,4,0,2017,12,2,5,0,0,0,0,1,0,02-12-17
INN24474,2,0,2,0,1,1,1,0,1,154,2018,8,26,2,0,0,0,72.25,0,0,26-08-18
INN24475,2,0,2,1,5,6,1,0,4,129,2018,10,10,1,0,0,0,132.3,0,1,10-10-18
INN24476,1,0,1,0,1,1,1,0,1,7,2018,3,8,2,0,0,0,97,0,0,08-03-18
INN24477,2,0,2,2,1,3,1,0,1,54,2018,7,3,2,0,0,0,85.5,0,0,03-07-18
INN24478,2,0,2,1,3,4,1,0,1,120,2018,5,9,1,0,0,0,99.45,0,1,09-05-18
INN24479,1,0,1,0,2,2,1,0,1,164,2017,10,2,2,0,0,0,100,0,0,02-10-17
INN24480,2,0,2,2,3,5,1,0,4,74,2018,5,15,1,0,0,0,132.6,0,1,15-05-18
INN24481,1,0,1,0,2,2,1,0,1,107,2017,7,17,1,0,0,0,52.36,0,1,17-07-17
INN24482,2,0,2,2,1,3,1,0,1,31,2018,3,13,2,0,0,0,85,0,0,13-03-18
INN24483,2,2,4,1,1,2,1,0,6,69,2018,3,12,1,0,0,0,150.3,1,1,12-03-18
INN24484,2,0,2,1,2,3,1,0,1,191,2018,6,3,2,0,0,0,132,0,1,03-06-18
INN24485,2,0,2,0,4,4,1,0,1,253,2018,5,4,2,0,0,0,90,0,1,04-05-18
INN24486,2,2,4,0,1,1,1,0,6,206,2018,8,5,1,0,0,0,168.3,1,1,05-08-18
INN24487,1,0,1,1,0,1,1,0,1,35,2018,9,26,2,0,0,0,99,0,0,26-09-18
INN24488,1,0,1,0,3,3,1,0,1,71,2018,6,14,2,0,0,0,120,0,0,14-06-18
INN24489,1,0,1,0,1,1,1,0,1,163,2018,10,15,2,0,0,0,115,0,1,15-10-18
INN24490,2,0,2,0,2,2,1,0,1,182,2018,9,30,1,0,0,0,117.9,2,1,30-09-18
INN24491,2,0,2,0,2,2,2,0,1,0,2017,8,14,2,0,0,0,109,0,0,14-08-17
INN24492,1,0,1,1,0,1,2,0,1,4,2018,3,7,2,0,0,0,92,0,0,07-03-18
INN24493,3,0,3,0,1,1,1,0,4,109,2018,8,6,1,0,0,0,146.7,3,0,06-08-18
INN24494,2,0,2,2,4,6,2,0,1,327,2017,9,9,2,0,0,0,88,1,0,09-09-17
INN24495,3,0,3,0,1,1,1,0,4,58,2018,5,18,1,0,0,0,159.3,0,1,18-05-18
INN24496,2,0,2,1,4,5,1,0,1,336,2018,9,21,2,0,0,0,78,0,0,21-09-18
INN24497,2,0,2,0,1,1,0,0,1,82,2018,6,14,1,0,0,0,143.1,0,1,14-06-18
INN24498,1,0,1,0,1,1,1,0,1,9,2018,3,31,3,0,0,0,95,0,1,31-03-18
INN24499,2,0,2,0,3,3,1,0,4,72,2018,6,1,1,0,0,0,108.11,0,0,01-06-18
INN24500,2,2,4,2,5,7,1,0,6,66,2018,5,25,1,0,0,0,187.85,2,0,25-05-18
INN24501,1,0,1,0,3,3,2,0,4,18,2018,9,28,1,0,0,0,160.67,1,0,28-09-18
INN24502,2,0,2,0,3,3,0,1,1,114,2018,8,4,1,0,0,0,106.5,1,0,04-08-18
INN24503,2,0,2,0,1,1,0,0,1,163,2018,10,28,1,0,0,0,80.1,2,0,28-10-18
INN24504,2,0,2,2,5,7,1,0,1,206,2018,8,28,1,0,0,0,99.21,1,1,28-08-18
INN24505,2,0,2,1,4,5,1,0,4,62,2018,4,11,1,0,0,0,112.2,0,0,11-04-18
INN24506,2,0,2,0,3,3,1,0,4,53,2018,9,20,1,0,0,0,115.04,1,0,20-09-18
INN24507,2,0,2,3,6,9,1,1,1,241,2018,6,20,1,0,0,0,106.2,1,1,20-06-18
INN24508,2,0,2,1,2,3,1,0,1,0,2018,2,26,2,0,0,0,70,0,0,26-02-18
INN24509,2,0,2,1,1,2,2,0,1,301,2018,7,30,2,0,0,0,115,1,1,30-07-18
INN24510,2,1,3,1,1,2,1,0,1,220,2018,9,3,1,0,0,0,143.1,1,1,03-09-18
INN24511,2,0,2,2,2,4,1,0,1,10,2017,10,31,1,0,0,0,77.21,2,0,31-10-17
INN24512,3,0,3,1,4,5,1,0,4,56,2018,8,29,1,0,0,0,142.2,0,1,29-08-18
INN24513,2,0,2,0,3,3,1,0,1,29,2018,3,1,2,0,0,0,57,0,0,01-03-18
INN24514,2,2,4,0,1,1,1,1,6,75,2018,1,2,1,0,0,0,180.2,1,0,02-01-18
INN24515,2,0,2,1,0,1,0,0,1,0,2017,8,10,1,0,0,0,115,0,0,10-08-17
INN24516,2,0,2,1,2,3,1,0,1,126,2018,9,12,2,0,0,0,80.75,1,1,12-09-18
INN24517,2,0,2,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,101.5,0,0,18-09-17
INN24518,2,0,2,0,1,1,0,0,1,73,2018,9,15,3,0,0,0,100,1,1,15-09-18
INN24519,2,0,2,1,0,1,1,0,4,47,2018,3,21,2,0,0,0,73.8,0,0,21-03-18
INN24520,2,0,2,2,3,5,1,0,4,4,2018,9,2,1,0,0,0,162,0,0,02-09-18
INN24521,2,0,2,1,1,2,1,0,1,24,2018,3,26,1,0,0,0,141,1,0,26-03-18
INN24522,1,0,1,0,3,3,1,0,1,1,2018,3,8,2,0,0,0,75,0,0,08-03-18
INN24523,1,0,1,1,1,2,1,1,1,20,2018,11,28,3,0,0,0,79,1,0,28-11-18
INN24524,1,0,1,1,2,3,0,0,1,35,2018,4,22,1,0,0,0,94.5,1,0,22-04-18
INN24525,3,0,3,0,4,4,1,0,4,172,2018,8,10,2,0,0,0,114.41,1,1,10-08-18
INN24526,2,0,2,0,3,3,1,0,4,95,2018,5,19,1,0,0,0,140.4,0,0,19-05-18
INN24527,4,0,4,1,0,1,1,0,7,36,2018,8,21,1,0,0,0,214.75,0,1,21-08-18
INN24528,2,0,2,0,3,3,1,0,1,118,2018,6,28,1,0,0,0,96.3,0,1,28-06-18
INN24529,2,0,2,1,2,3,1,0,4,58,2018,6,20,1,0,0,0,113.4,0,1,20-06-18
INN24530,1,0,1,0,1,1,1,0,4,37,2018,5,27,1,0,0,0,140.4,0,1,27-05-18
INN24531,0,2,2,1,3,4,1,0,2,16,2018,1,18,1,0,0,0,77.25,0,0,18-01-18
INN24532,2,0,2,2,5,7,0,0,1,3,2018,3,30,1,0,0,0,93.29,0,1,30-03-18
INN24533,2,0,2,0,2,2,2,0,1,257,2017,7,1,2,0,0,0,101.5,0,1,01-07-17
INN24534,2,0,2,1,2,3,1,0,1,29,2017,11,6,2,0,0,0,63,0,0,06-11-17
INN24535,2,0,2,2,0,2,2,0,1,386,2018,10,23,2,0,0,0,115,1,1,23-10-18
INN24536,2,0,2,0,3,3,1,0,1,76,2018,3,24,1,0,0,0,105.3,0,1,24-03-18
INN24537,2,0,2,2,2,4,1,0,4,93,2018,10,22,1,0,0,0,125.33,0,1,22-10-18
INN24538,1,0,1,0,2,2,1,0,1,12,2017,10,20,3,0,0,0,130,0,0,20-10-17
INN24539,2,0,2,2,3,5,1,0,1,59,2017,10,8,1,0,0,0,89.25,2,0,08-10-17
INN24540,2,0,2,2,3,5,1,0,1,90,2017,8,23,1,0,0,0,76.5,1,0,23-08-17
INN24541,2,0,2,0,3,3,1,0,1,19,2017,10,6,2,1,1,0,90,0,0,06-10-17
INN24542,3,0,3,0,3,3,1,0,1,50,2017,12,31,2,0,0,0,99.67,1,0,31-12-17
INN24543,2,0,2,0,2,2,1,0,1,17,2017,10,16,2,0,0,0,48,0,0,16-10-17
INN24544,2,0,2,2,6,8,1,0,1,88,2018,2,13,1,0,0,0,58.68,1,0,13-02-18
INN24545,2,0,2,1,3,4,1,0,1,122,2018,6,9,2,0,0,0,75,0,0,09-06-18
INN24546,2,0,2,1,0,1,0,0,1,1,2017,8,9,1,0,0,0,89,0,0,09-08-17
INN24547,2,0,2,0,2,2,1,0,1,245,2018,6,17,2,0,0,0,75,0,1,17-06-18
INN24548,2,0,2,1,2,3,0,0,1,12,2018,9,23,1,0,0,0,134.1,1,0,23-09-18
INN24549,2,0,2,1,2,3,1,0,4,56,2018,4,22,1,0,0,0,118.8,0,1,22-04-18
INN24550,2,1,3,0,2,2,1,1,4,110,2018,8,23,1,0,0,0,142.2,1,0,23-08-18
INN24551,1,0,1,2,1,3,1,0,1,116,2018,2,28,2,0,0,0,61,0,1,28-02-18
INN24552,2,0,2,2,2,4,1,0,1,30,2017,10,2,1,0,0,0,109.35,0,0,02-10-17
INN24553,1,0,1,0,2,2,1,0,1,164,2017,10,2,2,0,0,0,100,0,0,02-10-17
INN24554,2,0,2,2,2,4,1,0,1,23,2017,12,4,2,0,0,0,55,0,0,04-12-17
INN24555,2,0,2,1,2,3,1,0,1,25,2018,10,3,1,0,0,0,108.99,1,0,03-10-18
INN24556,2,0,2,0,3,3,2,0,1,11,2018,5,24,2,0,0,0,160,0,0,24-05-18
INN24557,2,0,2,1,2,3,2,0,1,105,2017,10,12,2,0,0,0,110,0,1,12-10-17
INN24558,2,0,2,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,101.5,0,0,18-09-17
INN24559,2,0,2,0,5,5,1,0,1,117,2018,12,13,1,0,0,0,85,1,1,13-12-18
INN24560,3,0,3,2,3,5,1,0,4,194,2018,8,26,1,0,0,0,124.95,0,1,26-08-18
INN24561,1,0,1,0,2,2,2,0,4,80,2017,10,9,2,0,0,0,108,0,0,09-10-17
INN24562,1,0,1,1,0,1,1,0,1,119,2017,7,20,1,0,0,0,68,1,1,20-07-17
INN24563,0,3,3,0,1,1,1,0,2,6,2017,12,18,1,0,0,0,77,2,0,18-12-17
INN24564,2,0,2,2,2,4,1,0,1,20,2018,8,19,1,0,0,0,151,1,0,19-08-18
INN24565,3,0,3,0,2,2,1,0,4,136,2018,11,22,1,0,0,0,122.4,1,1,22-11-18
INN24566,3,0,3,0,3,3,1,1,4,41,2018,3,15,1,0,0,0,123.3,2,0,15-03-18
INN24567,1,0,1,0,3,3,1,0,4,120,2018,10,13,1,0,0,0,132.3,2,0,13-10-18
INN24568,1,0,1,1,3,4,1,0,1,0,2018,9,29,3,0,0,0,131,0,1,29-09-18
INN24569,2,0,2,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,105,0,0,13-10-18
INN24570,2,0,2,0,1,1,1,0,1,117,2017,8,22,1,0,0,0,76.5,0,1,22-08-17
INN24571,2,0,2,0,2,2,1,0,1,0,2017,8,4,5,0,0,0,0,0,0,04-08-17
INN24572,1,0,1,0,1,1,1,0,1,0,2018,10,15,2,0,0,0,119,0,0,15-10-18
INN24573,1,0,1,0,2,2,1,0,1,181,2018,10,11,2,0,0,0,120,0,1,11-10-18
INN24574,2,0,2,1,2,3,2,0,1,161,2018,3,25,2,0,0,0,130,0,1,25-03-18
INN24575,2,0,2,2,3,5,1,0,1,25,2018,4,17,1,0,0,0,109.4,1,0,17-04-18
INN24576,2,0,2,0,3,3,1,0,1,5,2018,2,25,1,0,0,0,93,1,0,25-02-18
INN24577,1,0,1,1,2,3,1,0,1,2,2017,10,12,5,0,0,0,0,0,0,12-10-17
INN24578,2,0,2,2,1,3,1,0,1,59,2018,4,24,1,0,0,0,105.3,0,1,24-04-18
INN24579,2,0,2,0,2,2,1,0,1,182,2018,9,30,1,0,0,0,117.9,2,1,30-09-18
INN24580,2,0,2,0,2,2,1,0,1,5,2018,3,8,1,0,0,0,103,0,0,08-03-18
INN24581,2,0,2,1,2,3,0,0,1,244,2018,12,30,1,0,0,0,80.7,0,1,30-12-18
INN24582,2,1,3,0,1,1,1,0,1,26,2018,10,26,1,0,0,0,118.5,0,1,26-10-18
INN24583,2,0,2,1,3,4,0,0,1,2,2018,6,16,2,0,0,0,72.25,0,0,16-06-18
INN24584,2,0,2,2,2,4,0,0,1,64,2018,6,19,1,0,0,0,116.1,0,1,19-06-18
INN24585,1,2,3,2,4,6,1,0,6,81,2018,10,15,1,0,0,0,190.8,0,1,15-10-18
INN24586,2,0,2,1,3,4,1,0,1,82,2018,9,22,2,0,0,0,95,0,1,22-09-18
INN24587,1,0,1,0,1,1,1,0,1,4,2018,12,16,2,0,0,0,70,0,0,16-12-18
INN24588,2,2,4,0,2,2,0,0,6,39,2017,10,16,1,0,0,0,156.6,1,0,16-10-17
INN24589,2,1,3,1,3,4,2,0,1,54,2018,4,28,1,0,0,0,180.68,0,1,28-04-18
INN24590,1,0,1,0,2,2,1,0,1,65,2017,10,2,2,0,0,0,100,0,0,02-10-17
INN24591,2,0,2,2,0,2,1,0,1,3,2018,10,16,1,0,0,0,120,0,0,16-10-18
INN24592,3,0,3,0,4,4,1,0,4,48,2018,8,24,1,0,0,0,168.3,1,0,24-08-18
INN24593,2,0,2,1,0,1,1,0,1,12,2018,2,7,1,0,0,0,93,1,1,07-02-18
INN24594,2,0,2,0,3,3,1,0,1,271,2018,9,21,2,0,0,0,101.33,1,1,21-09-18
INN24595,1,0,1,0,2,2,1,0,1,0,2018,1,6,2,0,0,0,45,1,0,06-01-18
INN24596,2,0,2,1,1,2,1,0,1,61,2017,10,26,2,0,0,0,72.24,1,0,26-10-17
INN24597,2,0,2,1,1,2,0,0,1,185,2018,7,23,1,0,0,0,94.5,1,1,23-07-18
INN24598,2,0,2,2,0,2,0,0,1,8,2018,9,11,1,0,0,0,95.2,0,0,11-09-18
INN24599,3,0,3,2,1,3,2,0,1,3,2017,8,22,2,0,0,0,138.5,1,0,22-08-17
INN24600,2,2,4,2,3,5,1,0,6,62,2018,4,24,1,0,0,0,167.79,2,0,24-04-18
INN24601,1,0,1,0,2,2,1,0,1,63,2018,1,19,2,0,0,0,71,0,0,19-01-18
INN24602,1,0,1,1,0,1,1,0,1,60,2018,11,20,1,0,0,0,86.4,2,0,20-11-18
INN24603,2,0,2,0,1,1,1,0,1,41,2018,12,27,2,0,0,0,65,0,0,27-12-18
INN24604,2,0,2,0,1,1,2,0,1,221,2018,8,12,2,0,0,0,48,1,0,12-08-18
INN24605,2,0,2,2,3,5,1,0,1,113,2018,9,11,1,0,0,0,129.6,1,0,11-09-18
INN24606,1,0,1,1,2,3,1,0,1,33,2018,11,7,1,0,0,0,197,2,0,07-11-18
INN24607,1,0,1,0,2,2,2,0,1,265,2018,6,24,2,0,0,0,90,0,0,24-06-18
INN24608,3,0,3,2,1,3,1,0,1,90,2018,7,10,2,0,0,0,96.9,0,0,10-07-18
INN24609,2,0,2,1,1,2,1,0,2,180,2018,7,23,1,0,0,0,96.3,0,1,23-07-18
INN24610,2,0,2,0,4,4,1,0,4,112,2018,4,27,1,0,0,0,99.45,0,1,27-04-18
INN24611,2,0,2,2,5,7,1,0,4,51,2018,9,2,1,0,0,0,123.69,3,0,02-09-18
INN24612,2,0,2,2,1,3,2,0,1,150,2018,1,2,2,0,0,0,101,0,0,02-01-18
INN24613,2,0,2,2,2,4,1,0,1,125,2018,3,27,2,0,0,0,55,0,1,27-03-18
INN24614,2,0,2,0,5,5,1,0,1,120,2017,7,14,1,0,0,0,76.5,1,1,14-07-17
INN24615,2,0,2,0,1,1,1,0,4,43,2018,5,18,1,0,0,0,149.4,1,0,18-05-18
INN24616,2,0,2,0,2,2,1,0,1,177,2018,6,3,2,0,0,0,100,0,1,03-06-18
INN24617,2,0,2,0,1,1,1,0,1,41,2018,12,27,2,0,0,0,65,0,0,27-12-18
INN24618,2,0,2,1,4,5,2,0,4,190,2018,12,26,1,0,0,0,130.05,0,0,26-12-18
INN24619,2,0,2,2,3,5,1,0,1,269,2018,12,29,2,0,0,0,80,1,0,29-12-18
INN24620,1,0,1,0,2,2,1,0,1,1,2018,1,5,3,1,0,6,66,0,0,05-01-18
INN24621,1,0,1,1,2,3,1,0,1,88,2018,10,7,3,0,0,0,68,0,0,07-10-18
INN24622,2,0,2,1,2,3,1,0,1,305,2018,11,4,2,0,0,0,89,0,1,04-11-18
INN24623,2,0,2,2,6,8,1,0,1,336,2018,9,21,2,0,0,0,81.88,0,0,21-09-18
INN24624,2,0,2,2,2,4,1,0,4,4,2018,1,24,1,0,0,0,63.6,0,0,24-01-18
INN24625,1,0,1,1,2,3,1,0,1,187,2018,10,7,1,0,0,0,108.9,3,0,07-10-18
INN24626,2,0,2,0,4,4,1,0,1,175,2018,8,31,1,0,0,0,112.63,0,1,31-08-18
INN24627,2,0,2,1,2,3,1,0,1,190,2018,11,14,1,0,0,0,81.9,1,0,14-11-18
INN24628,2,0,2,1,2,3,1,0,1,66,2017,10,9,2,0,0,0,75,0,1,09-10-17
INN24629,1,0,1,0,3,3,1,0,1,19,2017,10,6,2,1,1,0,80,0,0,06-10-17
INN24630,1,0,1,0,2,2,1,1,1,18,2018,10,18,3,1,0,3,67,0,0,18-10-18
INN24631,2,0,2,0,1,1,0,0,1,46,2018,8,26,1,0,0,0,125.1,0,1,26-08-18
INN24632,2,0,2,0,4,4,1,0,1,280,2018,11,16,1,0,0,0,73.95,1,1,16-11-18
INN24633,2,0,2,0,3,3,0,0,1,126,2018,9,8,1,0,0,0,118.8,0,1,08-09-18
INN24634,2,0,2,1,0,1,0,0,1,7,2018,5,16,1,0,0,0,89,0,0,16-05-18
INN24635,2,0,2,1,4,5,1,0,1,148,2017,12,30,2,0,0,0,67,0,0,30-12-17
INN24636,2,0,2,2,1,3,1,0,1,19,2017,12,26,2,0,0,0,58,0,0,26-12-17
INN24637,3,0,3,1,4,5,0,0,1,100,2018,7,6,1,0,0,0,98.83,2,0,06-07-18
INN24638,2,0,2,0,4,4,0,0,1,108,2018,7,13,1,0,0,0,94.5,0,0,13-07-18
INN24639,2,0,2,0,4,4,2,0,1,100,2018,9,28,2,0,0,0,140,1,0,28-09-18
INN24640,1,0,1,0,1,1,0,0,1,0,2018,9,29,1,0,0,0,118.09,0,1,29-09-18
INN24641,1,0,1,0,2,2,2,0,1,39,2017,8,14,2,0,0,0,87,0,0,14-08-17
INN24642,2,0,2,2,1,3,1,0,1,34,2018,3,26,1,0,0,0,120.9,1,0,26-03-18
INN24643,2,0,2,2,2,4,1,0,1,166,2018,6,19,1,0,0,0,100.3,1,1,19-06-18
INN24644,2,0,2,1,2,3,1,0,1,54,2018,11,11,1,0,0,0,96,1,0,11-11-18
INN24645,1,0,1,1,0,1,1,0,1,3,2018,10,31,1,0,0,0,115.5,1,0,31-10-18
INN24646,2,0,2,1,0,1,1,1,1,27,2018,2,1,1,0,0,0,98,1,0,01-02-18
INN24647,2,0,2,1,5,6,1,0,4,140,2018,7,4,1,0,0,0,116.45,1,1,04-07-18
INN24648,3,0,3,1,3,4,1,0,1,98,2018,12,26,1,0,0,0,91.4,0,1,26-12-18
INN24649,1,0,1,1,1,2,1,0,1,20,2018,1,18,3,0,0,0,80,0,0,18-01-18
INN24650,3,0,3,0,3,3,1,0,4,132,2018,9,22,1,0,0,0,162,2,0,22-09-18
INN24651,2,0,2,0,3,3,1,0,4,11,2018,6,14,3,0,0,0,90,0,1,14-06-18
INN24652,2,0,2,1,2,3,1,0,1,309,2018,5,13,2,0,0,0,65,0,0,13-05-18
INN24653,2,0,2,1,3,4,1,0,1,22,2018,5,30,1,0,0,0,102.43,1,0,30-05-18
INN24654,2,0,2,0,1,1,1,0,1,43,2017,10,23,1,0,0,0,0,0,0,23-10-17
INN24655,2,0,2,1,0,1,0,0,1,26,2018,4,11,1,0,0,0,89,1,0,11-04-18
INN24656,2,0,2,2,1,3,1,0,1,39,2018,7,2,1,0,0,0,117.9,0,1,02-07-18
INN24657,2,1,3,2,5,7,0,0,1,82,2018,11,19,1,0,0,0,74.8,3,0,19-11-18
INN24658,2,0,2,0,1,1,1,0,1,112,2018,4,9,1,0,0,0,96.3,0,0,09-04-18
INN24659,1,0,1,0,1,1,1,0,1,5,2017,10,21,1,0,0,0,0,0,0,21-10-17
INN24660,2,0,2,2,4,6,1,0,1,35,2018,2,13,1,0,0,0,78.3,1,0,13-02-18
INN24661,2,0,2,0,1,1,1,1,1,3,2018,4,21,1,0,0,0,110,0,0,21-04-18
INN24662,2,0,2,2,5,7,1,0,1,185,2018,9,3,1,0,0,0,124.46,1,1,03-09-18
INN24663,1,0,1,2,4,6,2,0,1,327,2017,9,9,2,0,0,0,76,0,0,09-09-17
INN24664,2,0,2,0,2,2,0,0,1,22,2018,9,6,1,0,0,0,118,1,1,06-09-18
INN24665,3,0,3,1,5,6,1,0,4,151,2018,7,5,1,0,0,0,137.13,1,1,05-07-18
INN24666,1,0,1,0,3,3,1,0,1,151,2018,1,19,2,0,0,0,80,0,0,19-01-18
INN24667,2,0,2,2,4,6,1,0,1,0,2017,8,7,1,0,0,0,90,2,0,07-08-17
INN24668,2,0,2,0,3,3,1,0,4,43,2018,3,17,1,0,0,0,106.8,0,0,17-03-18
INN24669,0,2,2,2,3,5,1,0,2,57,2018,10,15,1,0,0,0,110.36,2,0,15-10-18
INN24670,3,0,3,1,2,3,1,0,4,124,2018,8,5,1,0,0,0,143.7,1,0,05-08-18
INN24671,2,0,2,0,2,2,1,0,1,30,2018,4,12,1,0,0,0,75.6,0,0,12-04-18
INN24672,2,0,2,0,2,2,2,0,1,102,2017,10,16,2,0,0,0,101.5,0,1,16-10-17
INN24673,2,0,2,1,3,4,2,0,4,49,2018,9,19,1,0,0,0,192.6,1,1,19-09-18
INN24674,2,0,2,0,3,3,1,0,1,44,2018,2,17,2,0,0,0,75,0,0,17-02-18
INN24675,2,0,2,0,3,3,0,0,1,5,2018,10,5,1,0,0,0,98.1,1,0,05-10-18
INN24676,2,0,2,0,4,4,1,0,1,270,2018,4,20,2,0,0,0,80,0,0,20-04-18
INN24677,2,0,2,0,2,2,2,0,1,0,2017,8,14,2,0,0,0,109,0,0,14-08-17
INN24678,2,0,2,1,1,2,1,0,4,23,2018,9,24,1,0,0,0,169,2,0,24-09-18
INN24679,2,1,3,2,5,7,1,0,1,260,2018,10,22,1,0,0,0,108.68,3,0,22-10-18
INN24680,2,1,3,2,2,4,1,0,1,45,2018,9,11,1,0,0,0,162.79,2,0,11-09-18
INN24681,2,0,2,2,1,3,0,0,1,2,2018,11,20,1,0,0,0,92.67,1,0,20-11-18
INN24682,3,0,3,0,1,1,1,0,4,37,2018,3,25,1,0,0,0,159.3,1,1,25-03-18
INN24683,3,0,3,0,3,3,1,0,4,39,2018,3,31,1,0,0,0,150.3,0,0,31-03-18
INN24684,2,3,5,0,3,3,2,0,6,3,2018,3,30,1,0,0,0,253.67,2,0,30-03-18
INN24685,2,1,3,0,4,4,1,0,1,10,2018,10,19,1,0,0,0,180,1,0,19-10-18
INN24686,1,0,1,0,1,1,1,0,1,1,2018,11,29,3,1,1,6,79,1,0,29-11-18
INN24687,2,0,2,0,2,2,0,0,1,79,2018,11,25,1,0,0,0,88,1,1,25-11-18
INN24688,3,0,3,0,3,3,1,0,1,74,2018,4,6,1,0,0,0,128.7,0,1,06-04-18
INN24689,2,1,3,1,1,2,1,0,1,38,2018,5,30,1,0,0,0,170.1,0,1,30-05-18
INN24690,2,0,2,0,3,3,1,0,1,86,2017,9,9,3,0,0,0,100,0,0,09-09-17
INN24691,2,0,2,2,2,4,1,0,1,64,2018,7,23,1,0,0,0,105.3,0,1,23-07-18
INN24692,2,0,2,0,2,2,1,0,1,82,2018,5,17,2,0,0,0,80.75,0,0,17-05-18
INN24693,1,0,1,1,5,6,1,0,1,21,2018,11,21,2,0,0,0,63.75,0,0,21-11-18
INN24694,2,1,3,1,1,2,1,0,1,128,2017,8,8,1,0,0,0,76.5,2,0,08-08-17
INN24695,1,1,2,0,3,3,1,0,1,30,2018,10,19,1,0,0,0,110.77,2,0,19-10-18
INN24696,3,0,3,2,3,5,2,0,4,165,2018,8,19,1,0,0,0,180.2,0,1,19-08-18
INN24697,2,0,2,0,3,3,1,0,4,64,2018,3,10,1,0,0,0,89.3,1,0,10-03-18
INN24698,2,0,2,0,3,3,1,0,1,103,2018,5,4,2,0,0,0,80,0,0,04-05-18
INN24699,2,0,2,2,1,3,0,0,1,195,2018,8,7,1,0,0,0,99,1,1,07-08-18
INN24700,1,0,1,2,1,3,1,0,1,11,2017,11,22,3,1,2,11,65,0,0,22-11-17
INN24701,2,0,2,0,2,2,1,0,1,43,2018,5,24,1,0,0,0,126.9,1,0,24-05-18
INN24702,2,1,3,0,1,1,1,0,1,205,2018,9,6,1,0,0,0,143.1,0,1,06-09-18
INN24703,2,0,2,1,1,2,1,0,1,40,2017,10,5,2,0,0,0,70,0,0,05-10-17
INN24704,2,1,3,1,3,4,1,0,1,147,2018,9,8,1,0,0,0,111.19,2,0,08-09-18
INN24705,2,0,2,0,2,2,2,0,1,265,2018,6,24,2,0,0,0,109,0,1,24-06-18
INN24706,2,0,2,0,4,4,1,0,1,270,2018,4,20,2,0,0,0,62.8,0,1,20-04-18
INN24707,2,0,2,1,3,4,1,0,1,85,2018,10,6,2,0,0,0,85,1,0,06-10-18
INN24708,1,0,1,0,1,1,1,0,1,6,2018,5,17,2,0,0,0,90,0,0,17-05-18
INN24709,2,0,2,1,1,2,2,0,1,247,2018,6,6,2,0,0,0,115,1,1,06-06-18
INN24710,2,1,3,1,2,3,1,0,1,48,2018,4,25,1,0,0,0,121.8,2,0,25-04-18
INN24711,1,0,1,1,1,2,1,0,1,18,2017,10,26,2,0,0,0,77,1,0,26-10-17
INN24712,3,0,3,0,1,1,0,0,1,19,2018,3,3,1,0,0,0,115,0,1,03-03-18
INN24713,1,0,1,2,0,2,1,0,1,23,2018,12,4,1,0,0,0,96,1,0,04-12-18
INN24714,2,0,2,0,3,3,1,0,1,5,2018,1,13,2,0,0,0,66,0,0,13-01-18
INN24715,2,0,2,0,1,1,1,0,1,47,2017,12,24,1,0,0,0,87,2,0,24-12-17
INN24716,2,1,3,0,1,1,1,0,1,1,2018,8,17,1,0,0,0,109.8,0,0,17-08-18
INN24717,1,0,1,0,2,2,2,0,1,346,2018,9,13,2,0,0,0,90,0,1,13-09-18
INN24718,2,0,2,1,2,3,2,0,1,106,2018,11,4,1,0,0,0,124.2,0,1,04-11-18
INN24719,2,0,2,0,4,4,1,0,1,110,2017,12,9,2,0,0,0,70,0,0,09-12-17
INN24720,2,0,2,2,4,6,1,0,1,142,2018,12,17,1,0,0,0,85,0,1,17-12-18
INN24721,1,0,1,0,2,2,1,0,1,2,2018,12,21,3,1,3,23,67,0,0,21-12-18
INN24722,1,0,1,0,2,2,1,0,1,103,2018,4,19,2,0,0,0,115,0,1,19-04-18
